close,log_ret,volatility,rsi_norm,macd_norm,vol_change
10938.271484375,-0.0141678855300922,0.5040049187038182,0.37732710520562907,-0.005268124532719425,0.08159466103623814
10462.259765625,-0.04449331082805089,0.5129846281544004,0.04351054718584905,-0.007789021263748366,0.15653843944459211
10538.4599609375,0.0072569445920738825,0.4915316306405344,0.20671861535435737,-0.008842121114436514,-0.2011529048854186
10246.1865234375,-0.028125828810467837,0.31866408004430863,0.0017854960378809893,-0.012160207930647923,0.007039576856143981
10760.06640625,0.04893613643511954,0.35242043018539465,0.1560792149744964,-0.009925054938001202,0.6840057520018874
10692.716796875,-0.00627888978372976,0.3299762883774627,0.11342280217214708,-0.00907185622116929,-0.18075466077425872
10750.7236328125,0.005410230472935921,0.3287201975486697,0.11915802901489869,-0.007776094798166248,0.17454474689328237
10775.26953125,0.0022805831897412406,0.32785104895616995,0.1809259054241781,-0.006513624161883233,0.13726382671639925
10709.65234375,-0.006108227146350323,0.31585152498484914,0.013073071075028366,-0.005986393653035864,-0.11803013112102789
10844.640625,0.01252558330751577,0.31646507958867004,0.021452915017552244,-0.004412737508171511,-0.025015894318439535
